ID,model_ID,year,price,mileage,tax,mpg,engineSize,transmission_ID,fuel_ID,Brand
29153,3,2019,22646,123,145,52.29999924,1.5,2,5,BMW
29154,3,2019,21773,123,145,49.59999847,2,1,1,BMW
29155,7,2019,31790,123,145,42.20000076,2,1,5,BMW
29156,8,2016,26442,19344,235,39.20000076,3,4,5,BMW
29157,9,2018,24862,10500,145,65.69999695,2,1,1,BMW
29158,10,2017,24622,26000,145,49.59999847,3,1,1,BMW
29159,87,2019,47480,123,145,26.89999962,3,1,5,BMW
29160,87,2019,47480,123,145,26.89999962,3,1,5,BMW
29161,7,2019,29450,123,145,54.29999924,2,1,1,BMW
29162,3,2019,21773,123,145,49.59999847,2,1,1,BMW
29163,1,2019,24142,16000,145,39.79999924,3,4,5,BMW
29164,3,2019,22773,123,145,49.59999847,2,1,1,BMW
29165,7,2019,27900,123,145,61.40000153,2,2,1,BMW
29166,7,2019,20966,9582,145,48.70000076,2,1,5,BMW
29167,9,2015,17002,29116,30,62.79999924,2,4,1,BMW
29168,54,2018,38776,8869,145,32.09999847,3,2,5,BMW
29169,86,2019,32822,4550,145,54.29999924,2,4,1,BMW
29170,3,2017,22991,23730,200,39.79999924,3,4,5,BMW
29171,84,2019,23516,4783,145,46.29999924,1.5,1,5,BMW
29172,3,2019,26706,49,145,57.70000076,2,4,1,BMW
29173,86,2019,32226,4997,145,30.39999962,2,1,5,BMW
29174,7,2019,33990,5621,145,52.29999924,2,1,1,BMW
29175,1,2018,17595,26268,145,47.90000153,2,4,5,BMW
29176,84,2016,15500,52061,30,65.69999695,2,4,1,BMW
29177,3,2019,21176,123,145,65.69999695,2,2,1,BMW
29178,1,2019,21480,123,145,67.30000305,2,1,1,BMW
29179,85,2019,26972,123,145,38.70000076,2,1,5,BMW
29180,86,2019,38330,123,145,54.29999924,2,1,1,BMW
29181,84,2017,19500,20935,125,60.09999847,2,4,1,BMW
29182,7,2014,17000,67455,160,50.40000153,3,1,1,BMW
29183,1,2016,14500,21646,125,52.29999924,1.5,2,5,BMW
29184,7,2017,22998,25585,145,51.40000153,3,4,1,BMW
29185,1,2017,19498,25163,145,36.20000076,3,2,5,BMW
29186,1,2017,21498,21564,145,39.79999924,3,4,5,BMW
29187,7,2016,15998,67915,160,51.40000153,3,4,1,BMW
29188,8,2017,19298,27119,145,65.69999695,2,4,1,BMW
29189,84,2017,20998,12624,150,57.59999847,2,4,1,BMW
29190,84,2016,14998,78843,150,55.40000153,2,4,1,BMW
29191,3,2019,23462,123,145,67.30000305,2,1,1,BMW
29192,3,2019,22646,123,145,52.29999924,1.5,2,5,BMW
29193,3,2019,28861,123,145,39.79999924,3,1,5,BMW
29194,3,2019,22292,123,145,64.19999695,2,2,1,BMW
29195,3,2019,22770,123,145,64.19999695,2,2,1,BMW
29196,7,2019,32060,123,145,60.09999847,2,1,1,BMW
29197,1,2019,20760,123,145,48.70000076,2,1,5,BMW
29198,88,2019,53150,123,145,37.70000076,3,1,1,BMW
29199,3,2019,23159,123,145,50.40000153,1.5,1,5,BMW
29200,3,2019,21176,123,145,65.69999695,2,2,1,BMW
29201,9,2019,41550,123,145,39.20000076,3,1,5,BMW
29202,3,2019,22291,123,145,64.19999695,2,2,1,BMW
29203,3,2019,22770,123,145,64.19999695,2,2,1,BMW
29204,3,2019,23966,123,145,67.30000305,2,1,1,BMW
29205,3,2019,23976,20,145,67.30000305,2,1,1,BMW
29206,1,2019,19840,5077,145,55.5,1.5,4,5,BMW
29207,86,2019,33313,4999,145,54.29999924,2,4,1,BMW
29208,88,2019,49403,100,145,37.70000076,3,4,1,BMW
29209,7,2019,40602,3980,145,34.90000153,3,4,5,BMW
29210,1,2017,21498,19869,150,39.79999924,3,4,5,BMW
29211,7,2017,15698,21545,150,54.29999924,1.5,4,5,BMW
29212,1,2015,10998,23241,0,83.09999847,1.5,2,1,BMW
29213,1,2016,14000,14574,20,70.59999847,1.5,2,1,BMW
29214,8,2017,20320,16876,125,58.90000153,2,1,1,BMW
29215,3,2015,9995,37500,20,68.90000153,2,2,1,BMW
29216,9,2017,18491,39128,125,60.09999847,2,4,1,BMW
29217,1,2014,12290,32014,30,65.69999695,2,2,1,BMW
29218,7,2017,19192,18014,150,60.09999847,2,4,1,BMW
29219,8,2017,20892,18278,150,60.09999847,2,4,1,BMW
29220,1,2017,21162,20508,200,39.79999924,3,4,5,BMW
29221,7,2019,36531,6850,145,40.40000153,2,4,5,BMW
29222,85,2019,27982,4264,145,39.20000076,2,4,5,BMW
29223,1,2017,20990,29934,145,39.79999924,3,4,5,BMW
29224,7,2016,16990,44563,125,60.09999847,2,4,1,BMW
29225,1,2017,17990,25877,125,60.09999847,2,4,1,BMW
29226,1,2014,9692,34000,125,52.29999924,1.600000024,2,5,BMW
29227,86,2019,33990,1926,145,54.29999924,2,1,1,BMW
29228,3,2019,27990,3736,145,48.70000076,2,4,1,BMW
29229,93,2019,31990,11223,145,37.20000076,2,1,5,BMW
29230,8,2013,12982,47852,145,47.09999847,2,4,5,BMW
29231,3,2016,17336,23030,145,55.40000153,2,1,1,BMW
29232,8,2019,26922,4068,150,65.69999695,2,4,1,BMW
29233,7,2015,15552,39029,125,58.90000153,2,4,1,BMW
29234,88,2019,50832,100,145,37.70000076,3,4,1,BMW
29235,84,2017,21312,11253,125,57.59999847,2,1,1,BMW
29236,87,2019,42982,9151,145,37.20000076,3,1,1,BMW
29237,84,2019,26970,10730,145,50.40000153,2,4,1,BMW
29238,8,2016,18512,21470,30,65.69999695,2,4,1,BMW
29239,1,2014,12272,31000,20,67.30000305,2,4,1,BMW
29240,9,2016,15882,44000,125,60.09999847,2,4,1,BMW
29241,3,2014,12302,31676,125,58.90000153,2,2,1,BMW
29242,84,2013,8795,70645,165,51.40000153,2,2,1,BMW
29243,3,2018,15995,21815,150,68.90000153,2,4,1,BMW
29244,7,2014,16500,67455,160,50.40000153,3,1,1,BMW
29245,3,2016,10465,16228,20,68.90000153,2,2,1,BMW
29246,3,2019,18480,2771,145,44.09999847,1.5,2,5,BMW
29247,8,2019,25320,5035,145,65.69999695,2,1,1,BMW
29248,3,2019,24500,2631,145,55.40000153,2,2,1,BMW
29249,3,2019,21850,3000,145,51.40000153,1.5,2,5,BMW
29250,8,2019,32991,5491,145,44.79999924,2,4,5,BMW
29251,85,2019,29770,123,145,48.70000076,2,1,1,BMW
29252,85,2019,29374,123,145,50.40000153,2,1,1,BMW
29253,85,2019,30361,123,145,48.70000076,2,1,1,BMW
29254,85,2019,29375,123,145,50.40000153,2,1,1,BMW
29255,7,2019,33610,123,145,41.5,2,1,5,BMW
29256,86,2017,20340,30443,145,54.29999924,2,1,1,BMW
29257,7,2018,18300,30214,145,62.79999924,2,1,1,BMW
29258,3,2017,20499,14612,145,38.20000076,3,4,5,BMW
29259,84,2014,11331,30506,160,51.40000153,2,2,1,BMW
29260,8,2014,10749,70116,125,61.40000153,2,1,1,BMW
29261,7,2015,13490,63981,30,64.19999695,2,4,1,BMW
29262,9,2015,11895,69356,20,68.90000153,2,4,1,BMW
29263,8,2015,14395,42745,30,62.79999924,2,2,1,BMW
29264,84,2016,18795,14868,160,44.79999924,2,1,5,BMW
29265,1,2017,20750,18347,200,39.79999924,3,1,5,BMW
29266,7,2017,16970,24015,125,60.09999847,2,2,1,BMW
29267,8,2017,21167,19041,145,55.40000153,3,4,1,BMW
29268,8,2016,17870,13298,200,42.79999924,2,4,5,BMW
29269,93,2015,14191,19109,200,41.5,2,2,5,BMW
29270,8,2018,20397,11068,145,65.69999695,2,1,1,BMW
29271,84,2016,17397,16243,125,58.90000153,2,2,1,BMW
29272,7,2017,20962,30607,160,51.40000153,3,4,1,BMW
29273,7,2016,20432,9939,160,51.40000153,3,4,1,BMW
29274,3,2017,15552,56718,145,65.69999695,2,4,1,BMW
29275,1,2016,13212,13778,30,56.5,1.5,2,5,BMW
29276,7,2019,26832,4039,145,42.20000076,2,4,5,BMW
29277,7,2019,27372,6336,145,52.29999924,2,4,1,BMW
29278,1,2013,12000,17988,150,48.70000076,1.600000024,4,5,BMW
29279,1,2016,10990,51000,20,68.90000153,2,2,1,BMW
29280,7,2015,13990,26948,30,61.40000153,2,2,1,BMW
29281,8,2017,21490,48957,145,50.40000153,3,4,1,BMW
29282,3,2016,12460,24158,30,55.40000153,1.5,2,5,BMW
29283,1,2016,9990,71603,20,70.59999847,1.5,2,1,BMW
29284,1,2018,14390,12063,150,50.40000153,2,2,1,BMW
29285,3,2016,18950,22537,260,37.20000076,3,1,5,BMW
29286,8,2014,13130,46833,145,47.09999847,2,1,5,BMW
29287,7,2018,21980,9684,145,48.70000076,2,4,5,BMW
29288,9,2016,15991,21476,30,62.79999924,2,4,1,BMW
29289,86,2016,18991,39365,145,54.29999924,2,4,1,BMW
29290,84,2017,18991,29317,145,57.59999847,2,4,1,BMW
29291,1,2015,14999,40052,300,35.29999924,3,2,5,BMW
29292,7,2016,15510,40417,125,60.09999847,2,4,1,BMW
29293,1,2017,22995,11950,145,39.79999924,3,4,5,BMW
29294,7,2018,18995,31278,145,64.19999695,2,4,1,BMW
29295,3,2016,19372,27584,260,35.79999924,3,4,5,BMW
29296,9,2016,15122,37390,20,68.90000153,2,4,1,BMW
29297,86,2016,21856,20094,145,54.29999924,2,4,1,BMW
29298,1,2015,14690,23234,125,54.29999924,1.5,4,5,BMW
29299,86,2013,13690,30400,165,50.40000153,2,4,1,BMW
29300,7,2015,14490,28425,125,61.40000153,2,4,1,BMW
29301,7,2016,15490,38000,30,64.19999695,2,4,1,BMW
29302,7,2018,19495,23830,145,60.09999847,2,1,1,BMW
29303,84,2016,18995,24299,145,55.40000153,2,1,1,BMW
29304,7,2013,8995,67000,20,68.90000153,2,2,1,BMW
29305,84,2017,15732,23575,20,68.90000153,2,2,1,BMW
29306,3,2019,21402,6000,150,51.40000153,2,2,1,BMW
29307,7,2019,27472,8200,150,42.20000076,2,4,5,BMW
29308,85,2019,26612,3000,150,38.70000076,2,4,5,BMW
29309,88,2019,48090,123,145,36.70000076,3,1,1,BMW
29310,88,2019,48090,123,145,36.70000076,3,1,1,BMW
29311,88,2019,48090,123,145,36.70000076,3,1,1,BMW
29312,1,2014,14112,64995,235,37.70000076,3,4,5,BMW
29313,3,2016,18412,22459,145,55.40000153,2,4,1,BMW
29314,7,2014,13252,41692,30,62.79999924,2,4,1,BMW
29315,9,2017,23920,24232,145,53.29999924,3,1,1,BMW
29316,45,2019,74226,10,135,141.1999969,1.5,1,3,BMW
29317,9,2014,12630,80826,30,62.79999924,2,4,1,BMW
29318,8,2018,20462,24368,150,42.79999924,2,2,5,BMW
29319,88,2016,32809,25898,205,47.09999847,3,1,1,BMW
29320,89,2018,37900,11500,150,40.90000153,3,4,1,BMW
29321,8,2018,20397,12421,145,65.69999695,2,1,1,BMW
29322,7,2018,20940,9200,145,48.70000076,2,1,5,BMW
29323,3,2018,15297,9754,145,40.90000153,1.5,1,5,BMW
29324,1,2020,32451,206,145,48.70000076,2,4,1,BMW
29325,8,2020,32748,16,145,60.09999847,2,4,1,BMW
29326,8,2020,35100,16,145,51.40000153,3,4,1,BMW
29327,86,2015,22202,15712,145,54.29999924,2,4,1,BMW
29328,7,2018,22162,14344,145,64.19999695,2,4,1,BMW
29329,8,2019,28532,3030,145,58.90000153,2,4,1,BMW
29330,3,2019,20949,123,145,42.79999924,1.5,2,5,BMW
29331,9,2019,38260,123,145,60.09999847,3,1,1,BMW
29332,85,2019,34368,123,145,34,2,1,5,BMW
29333,85,2019,34368,123,145,34,2,1,5,BMW
29334,85,2019,34368,123,145,34,2,1,5,BMW
29335,84,2019,28560,123,145,68.90000153,2,2,1,BMW
29336,3,2019,25671,123,145,47.90000153,2,1,5,BMW
29337,1,2016,18112,18457,125,60.09999847,2,4,1,BMW
29338,89,2018,40092,11637,145,44.79999924,3,4,1,BMW
29339,85,2019,28266,2367,145,39.20000076,2,4,5,BMW
29340,8,2019,32170,3000,145,41.5,3,1,5,BMW
29341,84,2019,30850,7778,145,50.40000153,2,4,1,BMW
29342,86,2019,42830,8911,145,36.70000076,3,1,1,BMW
29343,1,2017,19548,20485,145,36.20000076,3,2,5,BMW
29344,1,2015,11209,41372,20,72.40000153,1.5,2,1,BMW
29345,85,2019,33520,3235,145,34,2,4,5,BMW
29346,87,2019,37540,4002,145,42.79999924,2,1,1,BMW
29347,3,2019,23920,3156,145,60.09999847,2,2,1,BMW
29348,8,2019,28970,5402,145,60.09999847,2,4,1,BMW
29349,7,2016,16892,24435,30,64.19999695,2,4,1,BMW
29350,8,2019,26352,3334,145,65.69999695,2,4,1,BMW
29351,87,2019,39263,6170,145,40.90000153,3,4,1,BMW
29352,10,2019,34442,16935,145,47.90000153,3,4,1,BMW
29353,84,2017,17491,25818,125,60.09999847,2,2,1,BMW
29354,3,2018,17722,19571,145,52.29999924,1.5,2,5,BMW
29355,3,2020,35440,600,145,36.20000076,2,4,5,BMW
29356,85,2019,28955,5313,145,48.70000076,2,4,1,BMW
29357,86,2019,57680,1405,145,24.79999924,3,1,5,BMW
29358,90,2019,67120,10,145,33.59999847,3,1,1,BMW
29359,7,2019,27596,12608,145,52.29999924,2,1,1,BMW
29360,1,2019,24600,7072,145,40.40000153,1.5,4,5,BMW
29361,7,2019,39600,10850,145,43.5,3,1,1,BMW
29362,3,2019,25460,5440,145,60.09999847,2,4,1,BMW
29363,9,2019,36380,5799,145,53.29999924,3,1,1,BMW
29364,7,2019,26580,13216,145,60.09999847,2,4,1,BMW
29365,3,2019,19880,7916,145,51.40000153,2,4,1,BMW
29366,9,2017,16202,52590,125,60.09999847,2,4,1,BMW
29367,84,2017,16514,60792,145,55.40000153,2,1,1,BMW
29368,88,2016,31362,34356,200,47.09999847,3,1,1,BMW
29369,87,2019,42460,2188,145,26.89999962,3,1,5,BMW
29370,9,2019,38050,2269,145,51.40000153,3,4,1,BMW
29371,8,2019,27990,1000,145,56.5,3,4,1,BMW
29372,88,2019,49990,751,145,27.20000076,3,4,5,BMW
29373,86,2016,20990,32040,145,54.29999924,2,4,1,BMW
29374,8,2020,30137,16,150,60.09999847,2,4,1,BMW
29375,3,2019,21773,123,145,49.59999847,2,1,1,BMW
29376,1,2019,20600,143,145,70.59999847,2,1,1,BMW
29377,3,2019,21773,123,145,49.59999847,2,1,1,BMW
29378,3,2019,20638,123,145,51.40000153,2,2,1,BMW
29379,3,2019,20638,123,145,51.40000153,2,2,1,BMW
29380,3,2019,22773,153,145,49.59999847,2,1,1,BMW
29381,87,2017,22973,46363,145,54.29999924,2,4,1,BMW
29382,9,2017,21995,18820,145,65.69999695,2,1,1,BMW
29383,84,2016,15500,52061,30,65.69999695,2,4,1,BMW
29384,1,2019,25976,1357,145,53.29999924,2,2,1,BMW
29385,85,2019,28150,6950,145,58.90000153,2,4,1,BMW
29386,87,2019,37990,8526,145,40.90000153,3,1,1,BMW
29387,3,2019,21600,5000,145,48.70000076,2,4,1,BMW
29388,9,2019,26566,6384,145,62.79999924,2,1,1,BMW
29389,3,2019,21460,7710,145,60.09999847,2,2,1,BMW
29390,1,2014,9352,63669,20,68.90000153,2,2,1,BMW
29391,90,2019,76970,10,145,31.39999962,3,4,1,BMW
29392,3,2020,23380,666,145,51.40000153,2,4,1,BMW
29393,54,2020,48630,99,145,34,3,4,5,BMW
29394,8,2018,21792,9807,145,65.69999695,2,1,1,BMW
29395,7,2019,28013,7165,145,41.5,2,4,5,BMW
29396,86,2019,34222,2973,145,30.39999962,2,4,5,BMW
29397,3,2019,21990,2500,145,39.20000076,1.5,4,5,BMW
29398,8,2019,24990,1000,145,48.70000076,2,4,5,BMW
29399,86,2016,18995,34274,145,54.29999924,2,4,1,BMW
29400,86,2017,26692,18673,145,47.09999847,3,1,1,BMW
29401,8,2019,31175,123,145,46.29999924,2,2,5,BMW
29402,8,2019,31356,123,145,48.70000076,2,1,5,BMW
29403,1,2017,15500,53248,145,65.69999695,2,2,1,BMW
29404,7,2014,18000,67455,160,50.40000153,3,1,1,BMW
29405,1,2016,12965,23899,30,58.90000153,1.5,1,5,BMW
29406,1,2013,10965,37808,30,64.19999695,2,1,1,BMW
29407,7,2019,19965,14153,145,64.19999695,2,4,1,BMW
29408,84,2016,17498,19060,125,58.90000153,2,2,1,BMW
29409,84,2016,17367,18361,125,58.90000153,2,2,1,BMW
29410,84,2019,24790,3414,145,37.70000076,2,1,5,BMW
29411,3,2019,24240,1415,145,49.59999847,2,4,1,BMW
29412,86,2015,16680,70864,150,54.29999924,2,4,1,BMW
29413,1,2017,12390,42852,20,72.40000153,1.5,4,1,BMW
29414,9,2016,14890,29840,30,65.69999695,2,4,1,BMW
29415,1,2019,22990,5023,145,53.29999924,2,2,1,BMW
29416,3,2019,18260,5328,145,44.09999847,1.5,2,5,BMW
29417,1,2019,24990,8458,145,51.40000153,2,1,1,BMW
29418,89,2019,55990,6222,145,34.90000153,3,1,1,BMW
29419,8,2019,22810,5984,145,48.70000076,2,1,5,BMW
29420,3,2019,21390,14380,145,47.09999847,2,1,1,BMW
29421,3,2019,19850,10649,145,49.59999847,2,1,1,BMW
29422,8,2019,26820,8598,145,60.09999847,2,4,1,BMW
29423,7,2019,27770,4050,145,60.09999847,2,4,1,BMW
29424,7,2013,8480,48681,150,47.90000153,1.600000024,2,5,BMW
29425,84,2016,17490,20516,125,58.90000153,2,2,1,BMW
29426,1,2017,17160,26213,145,47.90000153,2,1,5,BMW
29427,3,2017,16491,22080,145,48.70000076,2,4,5,BMW
29428,8,2019,25910,5029,145,48.70000076,2,4,5,BMW
29429,84,2019,27380,1940,145,65.69999695,2,4,1,BMW
29430,89,2019,64690,3000,145,26.39999962,3,1,5,BMW
29431,52,2019,48200,1500,145,29.10000038,3,1,5,BMW
29432,89,2019,68522,11330,145,33.20000076,3,4,1,BMW
29433,7,2019,25560,3000,145,62.79999924,2,4,1,BMW
29434,9,2019,30570,3067,145,49.59999847,2,1,3,BMW
29435,85,2019,32690,3000,145,58.90000153,2,4,1,BMW
29436,7,2019,27998,11658,150,48.70000076,2,4,1,BMW
29437,1,2017,20500,25190,145,39.79999924,3,4,5,BMW
29438,1,2017,21995,23000,145,39.79999924,3,4,5,BMW
29439,1,2017,20998,14992,145,39.79999924,3,4,5,BMW
29440,7,2015,16365,48812,160,51.40000153,3,4,1,BMW
29441,8,2019,20995,6004,145,65.69999695,2,1,1,BMW
29442,89,2013,15380,71522,300,38.20000076,3,4,1,BMW
29443,7,2017,14691,38326,145,51.40000153,2,4,5,BMW
29444,1,2014,9491,25174,20,68.90000153,2,2,1,BMW
29445,7,2016,10591,62674,20,72.40000153,2,2,1,BMW
29446,3,2018,15700,6889,145,57.59999847,1.5,2,5,BMW
29447,7,2016,12207,55293,20,74.30000305,2,1,1,BMW
29448,7,2017,14430,26818,145,49.59999847,1.5,2,5,BMW
29449,7,2017,19645,27900,150,64.19999695,2,4,1,BMW
29450,7,2018,19765,24965,145,48.70000076,2,4,5,BMW
29451,7,2015,12245,27721,30,64.19999695,2,4,1,BMW
29452,1,2016,10950,30341,20,72.40000153,1.5,2,1,BMW
29453,1,2013,6491,73000,0,74.30000305,1.600000024,2,1,BMW
29454,3,2017,15991,12887,145,55.40000153,1.5,4,5,BMW
29455,3,2014,13342,36849,160,44.79999924,2,2,5,BMW
29456,9,2018,28000,25411,145,60.09999847,3,4,1,BMW
29457,7,2014,10100,41738,30,62.79999924,2,2,1,BMW
29458,89,2020,65352,3158,145,26.39999962,3,4,5,BMW
29459,85,2019,31084,3096,145,36.20000076,2,4,5,BMW
29460,8,2018,18210,17672,145,46.29999924,2,2,5,BMW
29461,8,2016,19000,10267,200,43.5,2,2,5,BMW
29462,84,2016,17770,34290,125,57.59999847,2,4,1,BMW
29463,84,2019,19980,7113,145,51.40000153,1.5,2,5,BMW
29464,1,2017,20750,16977,200,39.79999924,3,4,5,BMW
29465,9,2016,13465,71203,125,60.09999847,2,4,1,BMW
29466,1,2016,13998,35441,30,65.69999695,2,4,1,BMW
29467,7,2017,14498,24719,150,67.30000305,2,2,1,BMW
29468,7,2019,24998,13957,150,52.29999924,2,4,1,BMW
29469,84,2016,16000,37201,125,58.90000153,2,2,1,BMW
29470,7,2017,17998,24253,150,64.19999695,2,4,1,BMW
29471,1,2015,12998,32435,20,68.90000153,1.5,4,1,BMW
29472,3,2015,16342,31383,160,47.09999847,2,4,5,BMW
29473,84,2014,10872,50716,160,51.40000153,2,2,1,BMW
29474,8,2016,19642,23575,125,60.09999847,2,4,1,BMW
29475,11,2017,33682,6431,145,54.29999924,3,4,1,BMW
29476,7,2013,14612,41114,125,57.59999847,3,1,1,BMW
29477,8,2015,18272,33864,125,60.09999847,2,4,1,BMW
29478,3,2017,19212,13301,145,57.70000076,2,1,1,BMW
29479,7,2014,11520,62828,125,61.40000153,2,2,1,BMW
29480,7,2014,11128,67232,125,57.59999847,2,2,1,BMW
29481,1,2015,9681,40176,145,50.40000153,1.600000024,2,5,BMW
29482,1,2017,12290,31268,150,72.40000153,1.5,2,1,BMW
29483,3,2016,16322,47254,125,61.40000153,2,4,1,BMW
29484,9,2018,27750,24460,145,60.09999847,3,1,1,BMW
29485,87,2019,42412,3414,145,37.20000076,3,4,1,BMW
29486,53,2017,37572,30573,300,34,3,4,5,BMW
29487,7,2018,20732,7856,145,64.19999695,2,4,1,BMW
29488,86,2018,29022,6716,145,56.5,2,1,1,BMW
29489,88,2016,33522,51536,235,42.79999924,3,1,1,BMW
29490,1,2019,31723,1129,145,60.09999847,2,4,1,BMW
29491,9,2018,28992,19625,145,53.29999924,3,1,1,BMW
29492,8,2016,17782,34942,30,65.69999695,2,4,1,BMW
29493,3,2016,10242,51577,30,57.59999847,1.5,2,5,BMW
29494,84,2017,17621,27531,30,65.69999695,2,4,1,BMW
29495,1,2018,14012,17143,150,38.70000076,1.5,2,5,BMW
29496,9,2019,27241,7657,150,49.59999847,2,4,3,BMW
29497,88,2016,31581,7658,205,47.09999847,3,1,1,BMW
29498,10,2016,19916,43525,160,51.40000153,3,1,1,BMW
29499,7,2019,22780,11944,145,44.79999924,2,4,5,BMW
29500,12,2019,88980,88,145,24.39999962,4.400000095,4,5,BMW
29501,8,2019,22446,10164,145,65.69999695,2,1,1,BMW
29502,8,2019,24016,4349,145,60.09999847,2,1,1,BMW
29503,7,2017,19836,28411,145,51.40000153,3,1,1,BMW
29504,3,2017,15582,10556,20,68.90000153,2,4,1,BMW
29505,3,2016,15342,37828,205,42.79999924,2,2,5,BMW
29506,3,2019,26830,4789,145,46.29999924,2,4,5,BMW
29507,7,2019,37980,3078,145,34.90000153,3,4,5,BMW
29508,8,2019,22380,9846,145,65.69999695,2,4,1,BMW
29509,88,2019,44980,7383,145,37.70000076,3,4,1,BMW
29510,1,2017,16980,24985,145,70.59999847,1.5,2,1,BMW
29511,3,2019,23980,8452,145,61.40000153,2,4,1,BMW
29512,11,2019,47980,339,145,34.5,3,1,5,BMW
29513,1,2018,18480,17402,145,47.90000153,2,4,5,BMW
29514,7,2019,27280,7311,145,42.20000076,2,4,5,BMW
29515,84,2019,26280,3646,145,48.70000076,2,4,5,BMW
29516,3,2019,18980,5500,145,42.79999924,1.5,2,5,BMW
29517,86,2019,35480,9000,145,54.29999924,2,4,1,BMW
29518,1,2019,17250,6824,145,53.29999924,1.5,2,5,BMW
29519,1,2019,17250,4028,145,53.29999924,1.5,2,5,BMW
29520,1,2019,17250,4122,145,53.29999924,1.5,2,5,BMW
29521,1,2019,17250,11699,145,53.29999924,1.5,2,5,BMW
29522,7,2019,25780,7004,145,45.59999847,2,4,5,BMW
29523,9,2019,26480,5130,145,65.69999695,2,4,1,BMW
29524,3,2019,18980,5992,145,50.40000153,2,4,5,BMW
29525,7,2019,40980,6250,145,43.5,3,4,1,BMW
29526,8,2019,25780,9326,145,65.69999695,2,4,1,BMW
29527,8,2019,25480,8042,145,65.69999695,2,4,1,BMW
29528,7,2017,19480,17610,145,48.70000076,2,4,5,BMW
29529,86,2019,30980,6332,145,54.29999924,2,1,1,BMW
29530,1,2016,11980,25204,30,58.90000153,1.5,1,5,BMW
29531,84,2017,17980,53850,150,57.59999847,2,4,1,BMW
29532,3,2018,16980,19853,150,64.19999695,2,2,1,BMW
29533,7,2020,39950,1204,150,33.59999847,3,4,5,BMW
29534,8,2016,15980,66037,30,65.69999695,2,4,1,BMW
29535,90,2019,74480,7278,145,31.39999962,3,1,1,BMW
29536,85,2019,28480,3282,145,39.79999924,2,4,5,BMW
29537,3,2019,25780,4418,150,48.70000076,2,4,1,BMW
29538,84,2019,27280,5231,145,48.70000076,2,1,5,BMW
29539,7,2016,18980,29902,145,53.29999924,3,4,1,BMW
29540,86,2017,29980,25101,150,47.90000153,3,4,1,BMW
29541,84,2020,29970,1241,145,60.09999847,2,4,1,BMW
29542,1,2020,28790,953,145,51.40000153,2,4,1,BMW
29543,1,2019,24280,1947,145,41.5,1.5,2,5,BMW
29544,8,2017,20480,26814,145,55.40000153,3,4,1,BMW
29545,1,2016,14880,19882,30,65.69999695,2,2,1,BMW
29546,8,2015,15480,50145,200,43.5,2,1,5,BMW
29547,8,2016,22480,25742,145,55.40000153,3,1,1,BMW
29548,1,2017,15280,14709,145,72.40000153,1.5,1,1,BMW
29549,8,2019,28170,9647,145,58.90000153,2,4,1,BMW
29550,9,2017,22322,42295,145,60.09999847,2,4,1,BMW
29551,1,2019,21670,7065,145,42.79999924,1.5,4,5,BMW
29552,1,2013,11200,10239,145,48.70000076,1.600000024,4,5,BMW
29553,42,2017,19980,26965,140,470.7999878,0,1,3,BMW
29554,84,2017,20092,25610,160,44.79999924,2,4,5,BMW
29555,3,2019,20190,4648,145,42.79999924,1.5,2,5,BMW
29556,7,2019,32790,3750,145,52.29999924,2,1,1,BMW
29557,93,2019,32970,467,145,38.70000076,2,1,5,BMW
29558,3,2019,21205,9148,145,50.40000153,1.5,4,5,BMW
29559,85,2019,29325,8859,145,50.40000153,2,4,1,BMW
29560,84,2017,19832,15242,145,57.59999847,2,4,1,BMW
29561,88,2017,36980,18231,145,42.79999924,3,1,1,BMW
29562,84,2015,14995,39000,125,58.90000153,2,2,1,BMW
29563,7,2014,9698,62121,125,60.09999847,2,4,1,BMW
29564,84,2017,17998,41604,150,55.40000153,2,4,1,BMW
29565,1,2017,20498,29319,200,39.79999924,3,4,5,BMW
29566,84,2017,22698,3209,160,44.79999924,2,1,5,BMW
29567,9,2014,15498,35822,165,51.40000153,3,4,1,BMW
29568,84,2017,20998,16216,150,55.40000153,2,4,1,BMW
29569,85,2019,31680,103,145,58.90000153,2,4,1,BMW
29570,1,2019,31790,8211,145,34.5,2,4,5,BMW
29571,1,2019,26413,12262,145,41.5,1.5,2,5,BMW
29572,9,2019,32400,7111,145,55.40000153,2,4,1,BMW
29573,84,2019,24000,5547,145,47.90000153,2,4,1,BMW
29574,1,2018,15291,16891,150,53.29999924,1.5,2,5,BMW
29575,87,2017,26191,37114,200,47.90000153,3,4,1,BMW
29576,7,2018,17899,40500,145,48.70000076,2,4,5,BMW
29577,1,2016,16117,25231,300,35.29999924,3,2,5,BMW
29578,7,2017,19830,39664,145,49.59999847,3,4,1,BMW
29579,1,2016,14017,12670,20,70.59999847,1.5,2,1,BMW
29580,1,2017,16498,16706,150,62.79999924,2,2,1,BMW
29581,7,2013,10298,60211,125,60.09999847,2,2,1,BMW
29582,3,2018,16998,4302,145,40.90000153,1.5,2,5,BMW
29583,8,2018,20998,18392,150,65.69999695,2,4,1,BMW
29584,1,2014,13750,20000,30,64.19999695,2,4,1,BMW
29585,7,2016,19250,37679,150,53.29999924,3,4,1,BMW
29586,7,2015,18555,51416,145,53.29999924,3,4,1,BMW
29587,8,2020,31003,2400,145,50.40000153,3,4,1,BMW
29588,8,2020,27003,1816,145,48.70000076,2,4,5,BMW
